,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,date_action,points_de_vente,nom_action,montant
2455,2455,2455,2455,2022-04-15 09:21:07.0,2455,COMMISSION_AJOUT,0.0
2456,2456,2456,2456,2022-04-15 09:21:07.0,2456,COMMISSION_AJOUT,0.0365878199147504
2457,2457,2457,2457,2022-04-15 09:20:55.0,2457,action_transfert,1.52449249644793
2458,2458,2458,2458,2022-04-15 09:20:55.0,2458,COMMISSION_AJOUT,0.0114336937233595
2459,2459,2459,2459,2022-04-15 09:20:55.0,2459,COMMISSION_AJOUT,0.0
2460,2460,2460,2460,2022-04-15 09:20:55.0,2460,COMMISSION_AJOUT,0.0609796998579173
2461,2461,2461,2461,2022-04-15 09:20:55.0,2461,action_transfert,0.22867387446719
2462,2462,2462,2462,2022-04-15 09:20:55.0,2462,COMMISSION_AJOUT,0.0114336937233595
2463,2463,2463,2463,2022-04-15 09:20:55.0,2463,validation_action_vente_mtn_momo_depot,0.0
2464,2464,2464,2464,2022-04-15 09:20:55.0,2464,action_vente_mtn_momo_depot,3.04898499289586
2465,2465,2465,2465,2022-04-15 09:20:55.0,2465,COMMISSION_AJOUT,0.0
2466,2466,2466,2466,2022-04-15 09:20:55.0,2466,COMMISSION_AJOUT,0.0004878375988633
2467,2467,2467,2467,2022-04-15 09:20:55.0,2467,COMMISSION_AJOUT,0.0
2468,2468,2468,2468,2022-04-15 09:20:55.0,2468,COMMISSION_AJOUT,0.003658781991475
2469,2469,2469,2469,2022-04-15 09:20:53.0,2469,validation_action_vente_mtn_momo_depot,0.0
2470,2470,2470,2470,2022-04-15 09:20:53.0,2470,action_vente_mtn_momo_depot,2.2867387446719
2471,2471,2471,2471,2022-04-15 09:20:53.0,2471,COMMISSION_AJOUT,0.0
2472,2472,2472,2472,2022-04-15 09:20:53.0,2472,COMMISSION_AJOUT,0.0003658781991475
2473,2473,2473,2473,2022-04-15 09:20:53.0,2473,COMMISSION_AJOUT,0.0027440864936062
2474,2474,2474,2474,2022-04-15 09:20:53.0,2474,initialize_failed,0.0
2475,2475,2475,2475,2022-04-15 09:20:51.0,2475,action_transfert,0.304898499289587
2476,2476,2476,2476,2022-04-15 09:20:51.0,2476,COMMISSION_AJOUT,0.0022867387446719
2477,2477,2477,2477,2022-04-15 09:20:51.0,2477,COMMISSION_AJOUT,0.0
2478,2478,2478,2478,2022-04-15 09:20:50.0,2478,COMMISSION_AJOUT,0.0121959399715835
2479,2479,2479,2479,2022-04-15 09:20:50.0,2479,action_transfert,0.762246248223966
2480,2480,2480,2480,2022-04-15 09:20:50.0,2480,COMMISSION_AJOUT,0.0
2481,2481,2481,2481,2022-04-15 09:20:50.0,2481,COMMISSION_AJOUT,0.0057168468616797
2482,2482,2482,2482,2022-04-15 09:20:49.0,2482,COMMISSION_AJOUT,0.0304898499289586
2483,2483,2483,2483,2022-04-15 09:20:49.0,2483,validation_action_vente_mtn_momo_depot,0.0
2484,2484,2484,2484,2022-04-15 09:20:49.0,2484,action_vente_mtn_momo_depot,6.09796998579173
2485,2485,2485,2485,2022-04-15 09:20:48.0,2485,action_login,0.0
2486,2486,2486,2486,2022-04-15 09:20:48.0,2486,validation_action_vente_mtn_momo_depot,0.0
2487,2487,2487,2487,2022-04-15 09:20:48.0,2487,initialize_failed,0.0
2488,2488,2488,2488,2022-04-15 09:20:48.0,2488,validation_action_vente_mtn_momo_depot,0.0
2489,2489,2489,2489,2022-04-15 09:20:48.0,2489,action_eneo_paiement,3.04898499289586
2490,2490,2490,2490,2022-04-15 09:20:48.0,2490,action_vente_mtn_momo_depot,7.92736098152925
2491,2491,2491,2491,2022-04-15 09:20:48.0,2491,COMMISSION_AJOUT,0.0
2492,2492,2492,2492,2022-04-15 09:20:46.0,2492,action_transfert,3.81123124111983
2493,2493,2493,2493,2022-04-15 09:20:46.0,2493,COMMISSION_AJOUT,0.0
2494,2494,2494,2494,2022-04-15 09:20:46.0,2494,COMMISSION_AJOUT,0.0285842343083987
2495,2495,2495,2495,2022-04-15 09:20:46.0,2495,COMMISSION_AJOUT,0.152449249644793
2496,2496,2496,2496,2022-04-15 09:20:46.0,2496,validation_action_vente_orange_money_depot,0.0
2497,2497,2497,2497,2022-04-15 09:20:46.0,2497,action_vente_orange_money_depot,22.867387446719
2498,2498,2498,2498,2022-04-15 09:20:45.0,2498,action_login,0.0
2499,2499,2499,2499,2022-04-15 09:20:45.0,2499,action_eneo_paiement,1.14336937233595
2500,2500,2500,2500,2022-04-15 09:20:45.0,2500,COMMISSION_AJOUT,0.0381123124111983
2501,2501,2501,2501,2022-04-15 09:20:45.0,2501,COMMISSION_AJOUT,0.0762246248223966
2502,2502,2502,2502,2022-04-15 09:20:45.0,2502,action_vente_mtn_momo_cashout,1.52449249644793
2503,2503,2503,2503,2022-04-15 09:20:45.0,2503,COMMISSION_AJOUT,0.010336059125917
2504,2504,2504,2504,2022-04-15 09:20:44.0,2504,action_vente_mtn_momo_depot,152.449249644793
2505,2505,2505,2505,2022-04-15 09:20:44.0,2505,action_vente_orange_money_cashout,0.762246248223966
2506,2506,2506,2506,2022-04-15 09:20:44.0,2506,action_eneo_paiement,17.88839495332
2507,2507,2507,2507,2022-04-15 09:20:44.0,2507,COMMISSION_AJOUT,0.0762246248223966
2508,2508,2508,2508,2022-04-15 09:20:44.0,2508,COMMISSION_AJOUT,0.152449249644793
2509,2509,2509,2509,2022-04-15 09:20:43.0,2509,initialize_failed,0.0
2510,2510,2510,2510,2022-04-15 09:20:40.0,2510,initialize_failed,0.0
2511,2511,2511,2511,2022-04-15 09:20:39.0,2511,action_transfert,0.304898499289587
2512,2512,2512,2512,2022-04-15 09:20:39.0,2512,COMMISSION_AJOUT,0.0022867387446719
2513,2513,2513,2513,2022-04-15 09:20:39.0,2513,COMMISSION_AJOUT,0.0
2514,2514,2514,2514,2022-04-15 09:20:39.0,2514,COMMISSION_AJOUT,0.0121959399715835
2515,2515,2515,2515,2022-04-15 09:20:38.0,2515,action_vente_mtn_momo_payment,7.62246248223966
2516,2516,2516,2516,2022-04-15 09:20:37.0,2516,action_vente_orange_money_cashout,1.60071712127033
2517,2517,2517,2517,2022-04-15 09:20:37.0,2517,COMMISSION_AJOUT,0.0
2518,2518,2518,2518,2022-04-15 09:20:37.0,2518,COMMISSION_AJOUT,0.0014086310667178
2519,2519,2519,2519,2022-04-15 09:20:36.0,2519,COMMISSION_AJOUT,0.0105647330003842
2520,2520,2520,2520,2022-04-15 09:20:32.0,2520,action_transfert,0.609796998579173
2521,2521,2521,2521,2022-04-15 09:20:32.0,2521,COMMISSION_AJOUT,0.0
2522,2522,2522,2522,2022-04-15 09:20:32.0,2522,COMMISSION_AJOUT,0.0045734774893438
2523,2523,2523,2523,2022-04-15 09:20:32.0,2523,COMMISSION_AJOUT,0.0243918799431669
2524,2524,2524,2524,2022-04-15 09:20:29.0,2524,validation_action_vente_mtn_momo_depot,0.0
2525,2525,2525,2525,2022-04-15 09:20:28.0,2525,action_login,0.0
2526,2526,2526,2526,2022-04-15 09:20:25.0,2526,action_eneo_paiement,7.85113635670685
2527,2527,2527,2527,2022-04-15 09:20:25.0,2527,COMMISSION_AJOUT,0.0
2528,2528,2528,2528,2022-04-15 09:20:25.0,2528,action_vente_mtn_momo_depot,7.92736098152925
2529,2529,2529,2529,2022-04-15 09:20:24.0,2529,action_login,0.0
2530,2530,2530,2530,2022-04-15 09:20:18.0,2530,action_transfert,3.04898499289586
2531,2531,2531,2531,2022-04-15 09:20:18.0,2531,COMMISSION_AJOUT,0.152449249644793
2532,2532,2532,2532,2022-04-15 09:20:18.0,2532,action_transfert,0.304898499289587
2533,2533,2533,2533,2022-04-15 09:20:17.0,2533,COMMISSION_AJOUT,0.0152449249644793
2534,2534,2534,2534,2022-04-15 09:20:17.0,2534,action_login,0.0
2535,2535,2535,2535,2022-04-15 09:20:13.0,2535,action_eneo_paiement,34.0327704907036
2536,2536,2536,2536,2022-04-15 09:20:13.0,2536,COMMISSION_AJOUT,0.0
2537,2537,2537,2537,2022-04-15 09:20:13.0,2537,COMMISSION_AJOUT,0.0762246248223966
2538,2538,2538,2538,2022-04-15 09:20:13.0,2538,action_eneo_paiement,1.14336937233595
2539,2539,2539,2539,2022-04-15 09:20:13.0,2539,COMMISSION_AJOUT,0.0
2540,2540,2540,2540,2022-04-15 09:20:13.0,2540,COMMISSION_AJOUT,0.152449249644793
2541,2541,2541,2541,2022-04-15 09:20:12.0,2541,action_transfert,0.762246248223966
2542,2542,2542,2542,2022-04-15 09:20:12.0,2542,COMMISSION_AJOUT,0.045734774893438
2543,2543,2543,2543,2022-04-15 09:20:12.0,2543,action_transfert,0.152449249644793
2544,2544,2544,2544,2022-04-15 09:20:12.0,2544,action_transfert,1.52449249644793
2545,2545,2545,2545,2022-04-15 09:20:12.0,2545,COMMISSION_AJOUT,0.0
2546,2546,2546,2546,2022-04-15 09:20:12.0,2546,COMMISSION_AJOUT,0.0
2547,2547,2547,2547,2022-04-15 09:20:12.0,2547,COMMISSION_AJOUT,0.0038112312411198
2548,2548,2548,2548,2022-04-15 09:20:12.0,2548,COMMISSION_AJOUT,0.0
2549,2549,2549,2549,2022-04-15 09:20:12.0,2549,validation_action_vente_orange_money_depot,0.0
2550,2550,2550,2550,2022-04-15 09:20:12.0,2550,COMMISSION_AJOUT,0.0
2551,2551,2551,2551,2022-04-15 09:20:12.0,2551,COMMISSION_AJOUT,0.0114336937233595
2552,2552,2552,2552,2022-04-15 09:20:12.0,2552,action_vente_orange_money_depot,6.09796998579173
2553,2553,2553,2553,2022-04-15 09:20:12.0,2553,COMMISSION_AJOUT,0.0076224624822396
2554,2554,2554,2554,2022-04-15 09:20:12.0,2554,COMMISSION_AJOUT,0.0609796998579173
2555,2555,2555,2555,2022-04-15 09:20:09.0,2555,action_login,0.0
2556,2556,2556,2556,2022-04-15 09:20:08.0,2556,action_eneo_paiement,21.1401374482435
2557,2557,2557,2557,2022-04-15 09:20:08.0,2557,COMMISSION_AJOUT,0.0762246248223966
2558,2558,2558,2558,2022-04-15 09:20:08.0,2558,COMMISSION_AJOUT,0.152449249644793
2559,2559,2559,2559,2022-04-15 09:20:00.0,2559,action_login,0.0
2560,2560,2560,2560,2022-04-15 09:19:58.0,2560,initialize_success,0.0
2561,2561,2561,2561,2022-04-15 09:19:58.0,2561,action_transfert,1.52449249644793
2562,2562,2562,2562,2022-04-15 09:19:58.0,2562,COMMISSION_AJOUT,0.0
2563,2563,2563,2563,2022-04-15 09:19:58.0,2563,COMMISSION_AJOUT,0.0114336937233595
2564,2564,2564,2564,2022-04-15 09:19:58.0,2564,COMMISSION_AJOUT,0.0
2565,2565,2565,2565,2022-04-15 09:19:58.0,2565,COMMISSION_AJOUT,0.0609796998579173
2566,2566,2566,2566,2022-04-15 09:19:55.0,2566,login_failed,0.0
2567,2567,2567,2567,2022-04-15 09:19:55.0,2567,action_login,0.0
2568,2568,2568,2568,2022-04-15 09:19:53.0,2568,login_failed,0.0
2569,2569,2569,2569,2022-04-15 09:19:50.0,2569,action_transfert,1.52449249644793
2570,2570,2570,2570,2022-04-15 09:19:50.0,2570,COMMISSION_AJOUT,0.0
2571,2571,2571,2571,2022-04-15 09:19:50.0,2571,COMMISSION_AJOUT,0.0
2572,2572,2572,2572,2022-04-15 09:19:50.0,2572,COMMISSION_AJOUT,0.0114336937233595
2573,2573,2573,2573,2022-04-15 09:19:50.0,2573,COMMISSION_AJOUT,0.0609796998579173
2574,2574,2574,2574,2022-04-15 09:19:46.0,2574,action_transfert,0.817127978096092
2575,2575,2575,2575,2022-04-15 09:19:44.0,2575,action_transfert,0.762246248223966
2576,2576,2576,2576,2022-04-15 09:19:44.0,2576,COMMISSION_AJOUT,0.0381123124111983
2577,2577,2577,2577,2022-04-15 09:19:42.0,2577,action_eneo_paiement,5.86929611132454
2578,2578,2578,2578,2022-04-15 09:19:42.0,2578,COMMISSION_AJOUT,0.0571684686167975
2579,2579,2579,2579,2022-04-15 09:19:42.0,2579,COMMISSION_AJOUT,0.114336937233595
2580,2580,2580,2580,2022-04-15 09:19:42.0,2580,action_login,0.0
2581,2581,2581,2581,2022-04-15 09:19:32.0,2581,action_login,0.0
2582,2582,2582,2582,2022-04-15 09:19:30.0,2582,validation_action_vente_orange_money_depot,0.0
2583,2583,2583,2583,2022-04-15 09:19:30.0,2583,action_vente_orange_money_depot,762.246248223966
2584,2584,2584,2584,2022-04-15 09:19:30.0,2584,validation_action_vente_orange_money_depot,0.0
2585,2585,2585,2585,2022-04-15 09:19:30.0,2585,action_vente_orange_money_depot,7.62246248223966
2586,2586,2586,2586,2022-04-15 09:19:24.0,2586,action_login,0.0
2587,2587,2587,2587,2022-04-15 09:19:24.0,2587,action_login,0.0
2588,2588,2588,2588,2022-04-15 09:19:21.0,2588,action_vente_mtn_momo_cashout,3.81123124111983
2589,2589,2589,2589,2022-04-15 09:19:21.0,2589,COMMISSION_AJOUT,0.0
2590,2590,2590,2590,2022-04-15 09:19:21.0,2590,COMMISSION_AJOUT,0.0034453530419723
2591,2591,2591,2591,2022-04-15 09:19:20.0,2591,COMMISSION_AJOUT,0.0258401478147925
2592,2592,2592,2592,2022-04-15 09:19:20.0,2592,action_transfert,0.304898499289587
2593,2593,2593,2593,2022-04-15 09:19:20.0,2593,COMMISSION_AJOUT,0.0022867387446719
2594,2594,2594,2594,2022-04-15 09:19:20.0,2594,COMMISSION_AJOUT,0.0
2595,2595,2595,2595,2022-04-15 09:19:20.0,2595,COMMISSION_AJOUT,0.0121959399715835
2596,2596,2596,2596,2022-04-15 09:19:15.0,2596,action_login,0.0
2597,2597,2597,2597,2022-04-15 09:19:14.0,2597,action_login,0.0
2598,2598,2598,2598,2022-04-15 09:19:13.0,2598,validation_action_vente_mtn_momo_depot,0.0
2599,2599,2599,2599,2022-04-15 09:19:13.0,2599,action_vente_mtn_momo_depot,4.5734774893438
2600,2600,2600,2600,2022-04-15 09:19:13.0,2600,COMMISSION_AJOUT,0.000731756398295
2601,2601,2601,2601,2022-04-15 09:19:13.0,2601,COMMISSION_AJOUT,0.0
2602,2602,2602,2602,2022-04-15 09:19:13.0,2602,COMMISSION_AJOUT,0.0054881729872125
2603,2603,2603,2603,2022-04-15 09:19:09.0,2603,action_transfert,0.152449249644793
2604,2604,2604,2604,2022-04-15 09:19:09.0,2604,COMMISSION_AJOUT,0.0
2605,2605,2605,2605,2022-04-15 09:19:09.0,2605,COMMISSION_AJOUT,0.0022867387446719
2606,2606,2606,2606,2022-04-15 09:19:09.0,2606,COMMISSION_AJOUT,0.0091469549786876
2607,2607,2607,2607,2022-04-15 09:19:09.0,2607,action_transfert,5.03082523827818
2608,2608,2608,2608,2022-04-15 09:19:09.0,2608,COMMISSION_AJOUT,0.0
2609,2609,2609,2609,2022-04-15 09:19:09.0,2609,COMMISSION_AJOUT,0.0
2610,2610,2610,2610,2022-04-15 09:19:09.0,2610,COMMISSION_AJOUT,0.0377311892870863
2611,2611,2611,2611,2022-04-15 09:19:09.0,2611,COMMISSION_AJOUT,0.201233009531127
2612,2612,2612,2612,2022-04-15 09:19:07.0,2612,action_transfert,0.45734774893438
2613,2613,2613,2613,2022-04-15 09:19:06.0,2613,COMMISSION_AJOUT,0.022867387446719
2614,2614,2614,2614,2022-04-15 09:19:03.0,2614,action_login,0.0
2615,2615,2615,2615,2022-04-15 09:19:03.0,2615,action_transfert,0.838470873046363
2616,2616,2616,2616,2022-04-15 09:19:02.0,2616,COMMISSION_AJOUT,0.0503082523827818
2617,2617,2617,2617,2022-04-15 09:18:59.0,2617,action_eneo_paiement,1.82939099573752
2618,2618,2618,2618,2022-04-15 09:18:59.0,2618,COMMISSION_AJOUT,0.0
2619,2619,2619,2619,2022-04-15 09:18:57.0,2619,action_transfert,0.45734774893438
2620,2620,2620,2620,2022-04-15 09:18:57.0,2620,COMMISSION_AJOUT,0.0034301081170078
2621,2621,2621,2621,2022-04-15 09:18:57.0,2621,COMMISSION_AJOUT,0.0
2622,2622,2622,2622,2022-04-15 09:18:57.0,2622,COMMISSION_AJOUT,0.0182939099573752
2623,2623,2623,2623,2022-04-15 09:18:56.0,2623,action_login,0.0
2624,2624,2624,2624,2022-04-15 09:18:54.0,2624,action_login,0.0
2625,2625,2625,2625,2022-04-15 09:18:49.0,2625,validation_action_vente_orange_money_depot,0.0
2626,2626,2626,2626,2022-04-15 09:18:49.0,2626,action_vente_orange_money_depot,15.2449249644793
2627,2627,2627,2627,2022-04-15 09:18:49.0,2627,action_login,0.0
2628,2628,2628,2628,2022-04-15 09:18:49.0,2628,login_failed,0.0
2629,2629,2629,2629,2022-04-15 09:18:47.0,2629,validation_action_vente_orange_money_depot,0.0
2630,2630,2630,2630,2022-04-15 09:18:47.0,2630,action_vente_orange_money_depot,7.62246248223966
2631,2631,2631,2631,2022-04-15 09:18:47.0,2631,action_vente_mtn_momo_payment,15.5498234637689
2632,2632,2632,2632,2022-04-15 09:18:46.0,2632,action_transfert,0.45734774893438
2633,2633,2633,2633,2022-04-15 09:18:46.0,2633,COMMISSION_AJOUT,0.0
2634,2634,2634,2634,2022-04-15 09:18:46.0,2634,COMMISSION_AJOUT,0.0034301081170078
2635,2635,2635,2635,2022-04-15 09:18:46.0,2635,COMMISSION_AJOUT,0.0182939099573752
2636,2636,2636,2636,2022-04-15 09:18:42.0,2636,action_vente_mtn_momo_cashout,5.25949911274537
2637,2637,2637,2637,2022-04-15 09:18:42.0,2637,COMMISSION_AJOUT,0.0
2638,2638,2638,2638,2022-04-15 09:18:42.0,2638,COMMISSION_AJOUT,0.0043127892724512
2639,2639,2639,2639,2022-04-15 09:18:42.0,2639,COMMISSION_AJOUT,0.0
2640,2640,2640,2640,2022-04-15 09:18:42.0,2640,COMMISSION_AJOUT,0.025014177780217
2641,2641,2641,2641,2022-04-15 09:18:42.0,2641,action_vente_mtn_momo_payment,10.7476720999579
2642,2642,2642,2642,2022-04-15 09:18:39.0,2642,action_eneo_paiement,8.23225948081884
2643,2643,2643,2643,2022-04-15 09:18:39.0,2643,COMMISSION_AJOUT,0.0
2644,2644,2644,2644,2022-04-15 09:18:39.0,2644,validation_action_vente_orange_money_depot,0.0
2645,2645,2645,2645,2022-04-15 09:18:39.0,2645,action_vente_orange_money_depot,762.246248223966
2646,2646,2646,2646,2022-04-15 09:18:38.0,2646,action_eneo_paiement,5.18327448792297
2647,2647,2647,2647,2022-04-15 09:18:38.0,2647,COMMISSION_AJOUT,0.0571684686167975
2648,2648,2648,2648,2022-04-15 09:18:38.0,2648,COMMISSION_AJOUT,0.114336937233595
2649,2649,2649,2649,2022-04-15 09:18:38.0,2649,action_login,0.0
2650,2650,2650,2650,2022-04-15 09:18:38.0,2650,validation_action_vente_mtn_momo_depot,0.0
2651,2651,2651,2651,2022-04-15 09:18:38.0,2651,action_vente_mtn_momo_depot,3.04898499289586
2652,2652,2652,2652,2022-04-15 09:18:38.0,2652,COMMISSION_AJOUT,0.0
2653,2653,2653,2653,2022-04-15 09:18:38.0,2653,COMMISSION_AJOUT,0.0004878375988633
2654,2654,2654,2654,2022-04-15 09:18:38.0,2654,COMMISSION_AJOUT,0.0
2655,2655,2655,2655,2022-04-15 09:18:38.0,2655,COMMISSION_AJOUT,0.003658781991475
2656,2656,2656,2656,2022-04-15 09:18:37.0,2656,validation_action_vente_mtn_momo_depot,0.0
2657,2657,2657,2657,2022-04-15 09:18:37.0,2657,action_vente_mtn_momo_depot,12.1959399715835
2658,2658,2658,2658,2022-04-15 09:18:37.0,2658,COMMISSION_AJOUT,0.0
2659,2659,2659,2659,2022-04-15 09:18:37.0,2659,COMMISSION_AJOUT,0.0
2660,2660,2660,2660,2022-04-15 09:18:37.0,2660,COMMISSION_AJOUT,0.0019513503954533
2661,2661,2661,2661,2022-04-15 09:18:37.0,2661,COMMISSION_AJOUT,0.0146351279659002
2662,2662,2662,2662,2022-04-15 09:18:37.0,2662,action_login,0.0
2663,2663,2663,2663,2022-04-15 09:18:35.0,2663,action_vente_mtn_momo_payment,7.62246248223966
2664,2664,2664,2664,2022-04-15 09:18:33.0,2664,action_eneo_paiement,2.13428949502711
2665,2665,2665,2665,2022-04-15 09:18:33.0,2665,COMMISSION_AJOUT,0.0
2666,2666,2666,2666,2022-04-15 09:18:33.0,2666,COMMISSION_AJOUT,0.114336937233595
2667,2667,2667,2667,2022-04-15 09:18:25.0,2667,action_vente_mtn_momo_cashout,15.2449249644793
2668,2668,2668,2668,2022-04-15 09:18:25.0,2668,COMMISSION_AJOUT,0.00878107677954
2669,2669,2669,2669,2022-04-15 09:18:25.0,2669,action_eneo_paiement,8.00358560635165
2670,2670,2670,2670,2022-04-15 09:18:25.0,2670,COMMISSION_AJOUT,0.0
2671,2671,2671,2671,2022-04-15 09:18:25.0,2671,COMMISSION_AJOUT,0.0
2672,2672,2672,2672,2022-04-15 09:18:25.0,2672,COMMISSION_AJOUT,0.0658580758465507
2673,2673,2673,2673,2022-04-15 09:18:22.0,2673,validation_action_vente_mtn_momo_depot,0.0
2674,2674,2674,2674,2022-04-15 09:18:22.0,2674,validation_action_vente_orange_money_depot,0.0
2675,2675,2675,2675,2022-04-15 09:18:21.0,2675,action_vente_orange_money_depot,7.92736098152925
2676,2676,2676,2676,2022-04-15 09:18:21.0,2676,COMMISSION_AJOUT,0.0
2677,2677,2677,2677,2022-04-15 09:18:21.0,2677,COMMISSION_AJOUT,0.0017757288598625
2678,2678,2678,2678,2022-04-15 09:18:21.0,2678,COMMISSION_AJOUT,0.0133179664489691
2679,2679,2679,2679,2022-04-15 09:18:19.0,2679,action_transfert,4.5734774893438
2680,2680,2680,2680,2022-04-15 09:18:19.0,2680,COMMISSION_AJOUT,0.0
2681,2681,2681,2681,2022-04-15 09:18:19.0,2681,COMMISSION_AJOUT,0.0343010811700785
2682,2682,2682,2682,2022-04-15 09:18:19.0,2682,COMMISSION_AJOUT,0.182939099573752
2683,2683,2683,2683,2022-04-15 09:18:18.0,2683,action_transfert,0.304898499289587
2684,2684,2684,2684,2022-04-15 09:18:18.0,2684,COMMISSION_AJOUT,0.0022867387446719
2685,2685,2685,2685,2022-04-15 09:18:18.0,2685,COMMISSION_AJOUT,0.0
2686,2686,2686,2686,2022-04-15 09:18:18.0,2686,validation_action_vente_orange_money_depot,0.0
2687,2687,2687,2687,2022-04-15 09:18:18.0,2687,COMMISSION_AJOUT,0.0121959399715835
2688,2688,2688,2688,2022-04-15 09:18:18.0,2688,action_vente_orange_money_depot,15.2449249644793
2689,2689,2689,2689,2022-04-15 09:18:18.0,2689,action_vente_mtn_momo_depot,7.62246248223966
2690,2690,2690,2690,2022-04-15 09:18:14.0,2690,action_login,0.0
2691,2691,2691,2691,2022-04-15 09:18:13.0,2691,action_transfert,0.762246248223966
2692,2692,2692,2692,2022-04-15 09:18:13.0,2692,COMMISSION_AJOUT,0.0
2693,2693,2693,2693,2022-04-15 09:18:13.0,2693,COMMISSION_AJOUT,0.0057168468616797
2694,2694,2694,2694,2022-04-15 09:18:13.0,2694,COMMISSION_AJOUT,0.0304898499289586
2695,2695,2695,2695,2022-04-15 09:18:05.0,2695,action_transfert,0.533572373756776
2696,2696,2696,2696,2022-04-15 09:18:05.0,2696,COMMISSION_AJOUT,0.0
2697,2697,2697,2697,2022-04-15 09:18:05.0,2697,COMMISSION_AJOUT,0.0013339309343919
2698,2698,2698,2698,2022-04-15 09:18:05.0,2698,COMMISSION_AJOUT,0.0026678618687838
2699,2699,2699,2699,2022-04-15 09:18:05.0,2699,COMMISSION_AJOUT,0.0213428949502711
2700,2700,2700,2700,2022-04-15 09:18:03.0,2700,action_transfert,0.22867387446719
2701,2701,2701,2701,2022-04-15 09:18:03.0,2701,COMMISSION_AJOUT,0.0
2702,2702,2702,2702,2022-04-15 09:18:03.0,2702,COMMISSION_AJOUT,0.0
2703,2703,2703,2703,2022-04-15 09:18:03.0,2703,COMMISSION_AJOUT,0.0017150540585039
2704,2704,2704,2704,2022-04-15 09:18:03.0,2704,COMMISSION_AJOUT,0.0091469549786876
2705,2705,2705,2705,2022-04-15 09:18:02.0,2705,action_transfert,0.45734774893438
2706,2706,2706,2706,2022-04-15 09:18:02.0,2706,COMMISSION_AJOUT,0.0
2707,2707,2707,2707,2022-04-15 09:18:02.0,2707,COMMISSION_AJOUT,0.0034301081170078
2708,2708,2708,2708,2022-04-15 09:18:02.0,2708,COMMISSION_AJOUT,0.0182939099573752
2709,2709,2709,2709,2022-04-15 09:18:00.0,2709,action_transfert,0.762246248223966
2710,2710,2710,2710,2022-04-15 09:18:00.0,2710,COMMISSION_AJOUT,0.0
2711,2711,2711,2711,2022-04-15 09:18:00.0,2711,COMMISSION_AJOUT,0.0285842343083987
2712,2712,2712,2712,2022-04-15 09:18:00.0,2712,COMMISSION_AJOUT,0.0076224624822396
2713,2713,2713,2713,2022-04-15 09:17:59.0,2713,validation_action_vente_orange_money_depot,0.0
2714,2714,2714,2714,2022-04-15 09:17:59.0,2714,action_vente_orange_money_depot,15.2449249644793
2715,2715,2715,2715,2022-04-15 09:17:51.0,2715,action_vente_mtn_momo_payment,7.62246248223966
2716,2716,2716,2716,2022-04-15 09:17:47.0,2716,action_transfert,0.609796998579173
2717,2717,2717,2717,2022-04-15 09:17:47.0,2717,COMMISSION_AJOUT,0.0
2718,2718,2718,2718,2022-04-15 09:17:47.0,2718,COMMISSION_AJOUT,0.0
2719,2719,2719,2719,2022-04-15 09:17:47.0,2719,COMMISSION_AJOUT,0.0
2720,2720,2720,2720,2022-04-15 09:17:47.0,2720,COMMISSION_AJOUT,0.0289653574325107
2721,2721,2721,2721,2022-04-15 09:17:47.0,2721,action_transfert,0.304898499289587
2722,2722,2722,2722,2022-04-15 09:17:47.0,2722,COMMISSION_AJOUT,0.0
2723,2723,2723,2723,2022-04-15 09:17:47.0,2723,COMMISSION_AJOUT,0.0045734774893438
2724,2724,2724,2724,2022-04-15 09:17:47.0,2724,COMMISSION_AJOUT,0.0182939099573752
2725,2725,2725,2725,2022-04-15 09:17:45.0,2725,action_transfert,1.52449249644793
2726,2726,2726,2726,2022-04-15 09:17:44.0,2726,COMMISSION_AJOUT,0.0
2727,2727,2727,2727,2022-04-15 09:17:44.0,2727,COMMISSION_AJOUT,0.0114336937233595
2728,2728,2728,2728,2022-04-15 09:17:44.0,2728,COMMISSION_AJOUT,0.0609796998579173
2729,2729,2729,2729,2022-04-15 09:17:42.0,2729,action_transfert,0.762246248223966
2730,2730,2730,2730,2022-04-15 09:17:42.0,2730,COMMISSION_AJOUT,0.0
2731,2731,2731,2731,2022-04-15 09:17:42.0,2731,COMMISSION_AJOUT,0.0
2732,2732,2732,2732,2022-04-15 09:17:42.0,2732,COMMISSION_AJOUT,0.0362066967906384
2733,2733,2733,2733,2022-04-15 09:17:38.0,2733,action_eneo_paiement,2.2867387446719
2734,2734,2734,2734,2022-04-15 09:17:38.0,2734,COMMISSION_AJOUT,0.0381123124111983
2735,2735,2735,2735,2022-04-15 09:17:37.0,2735,COMMISSION_AJOUT,0.0762246248223966
2736,2736,2736,2736,2022-04-15 09:17:37.0,2736,action_transfert,0.381123124111983
2737,2737,2737,2737,2022-04-15 09:17:36.0,2737,COMMISSION_AJOUT,0.0028584234308398
2738,2738,2738,2738,2022-04-15 09:17:36.0,2738,COMMISSION_AJOUT,0.0
2739,2739,2739,2739,2022-04-15 09:17:36.0,2739,COMMISSION_AJOUT,0.0152449249644793
2740,2740,2740,2740,2022-04-15 09:17:35.0,2740,action_mtndatabundle_paiement,0.152449249644793
2741,2741,2741,2741,2022-04-15 09:17:35.0,2741,COMMISSION_AJOUT,0.0
2742,2742,2742,2742,2022-04-15 09:17:35.0,2742,COMMISSION_AJOUT,0.0011433693723359
