,id,nom_action,date_action,utilisateur,montant,soldeuser,points_de_vente
134,255439961,action_eneo_paiement,2022-04-15 09:47:08.0,26580,21.8627468915598,246.23602802627,26580
135,255439960,COMMISSION_AJOUT,2022-04-15 09:47:08.0,210,0.0762246248223966,17594.0479518069,210
136,255439959,COMMISSION_AJOUT,2022-04-15 09:47:08.0,26580,0.152449249644793,246.23602802627,26580
137,255439958,action_transfert,2022-04-15 09:47:07.0,9582,0.45734774893438,102.286891193925,9582
138,255439957,COMMISSION_AJOUT,2022-04-15 09:47:07.0,173,0.0034301081170078,15.2598649910166,173
139,255439956,COMMISSION_AJOUT,2022-04-15 09:47:07.0,22010,0.0,2.14868446054911,22010
140,255439955,COMMISSION_AJOUT,2022-04-15 09:47:07.0,9582,0.0182939099573752,102.286891193925,9582
141,255439954,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:07.0,26746,0.0,33.7365504942404,26746
142,255439953,action_vente_mtn_momo_depot,2022-04-15 09:47:06.0,15958,45.734774893438,218.908890230455,15958
143,255439952,validation_action_vente_orange_money_depot,2022-04-15 09:47:06.0,26612,0.0,14.0824994359378,26612
144,255439951,action_vente_orange_money_depot,2022-04-15 09:47:06.0,26612,7.77491173188446,14.0824994359378,26612
145,255439950,action_vente_mtn_momo_payment,2022-04-15 09:47:06.0,11149,15.5498234637689,103.18420747734,11149
146,255439949,action_transfert,2022-04-15 09:47:05.0,16942,2.2867387446719,8.46703132527168,16942
147,255439948,COMMISSION_AJOUT,2022-04-15 09:47:05.0,334,0.0,6223.28479349212,334
148,255439947,COMMISSION_AJOUT,2022-04-15 09:47:05.0,11323,0.0171505405850392,5.22119977559466,11323
149,255439946,COMMISSION_AJOUT,2022-04-15 09:47:05.0,16942,0.0914695497868759,8.46703132527168,16942
150,255439945,action_vente_orange_money_payment,2022-04-15 09:47:04.0,26065,10.6714474751355,11.3309207202921,26065
151,255439944,action_vente_mtn_momo_depot,2022-04-15 09:47:02.0,26746,15.2449249644793,33.7365504942404,26746
152,255439943,action_transfert,2022-04-15 09:47:02.0,26229,0.45734774893438,5.49427095720097,26229
153,255439942,COMMISSION_AJOUT,2022-04-15 09:47:02.0,334,0.0,6223.28479349212,334
154,255439941,COMMISSION_AJOUT,2022-04-15 09:47:02.0,341,0.0,0.455566501340039,341
155,255439940,COMMISSION_AJOUT,2022-04-15 09:47:02.0,26229,0.021724018074383,5.49427095720097,26229
156,255439939,action_transfert,2022-04-15 09:47:02.0,18420,0.22867387446719,1.10778441236887,18420
157,255439938,COMMISSION_AJOUT,2022-04-15 09:47:02.0,334,0.0,6223.28479349212,334
158,255439937,COMMISSION_AJOUT,2022-04-15 09:47:02.0,11323,0.0017150540585039,5.22119977559466,11323
159,255439936,COMMISSION_AJOUT,2022-04-15 09:47:02.0,18420,0.0091469549786876,1.10778441236887,18420
160,255439935,action_vente_mtn_momo_payment,2022-04-15 09:46:59.0,10675,29.7276036807347,156.937812902087,10675
161,255439934,action_eneo_paiement,2022-04-15 09:46:58.0,26581,20.5379629121465,225.490734134607,26581
162,255439933,COMMISSION_AJOUT,2022-04-15 09:46:58.0,210,0.0762246248223966,17594.0479518069,210
163,255439932,COMMISSION_AJOUT,2022-04-15 09:46:57.0,26581,0.152449249644793,225.490734134607,26581
164,255439931,action_transfert,2022-04-15 09:46:52.0,14824,1.52449249644793,8.53538260493036,14824
165,255439930,COMMISSION_AJOUT,2022-04-15 09:46:52.0,334,0.0,6223.28479349212,334
166,255439929,action_transfert,2022-04-15 09:46:52.0,1700,0.762246248223966,53.9380690168212,1700
167,255439928,COMMISSION_AJOUT,2022-04-15 09:46:52.0,337,0.0,343.535348286732,337
168,255439927,COMMISSION_AJOUT,2022-04-15 09:46:52.0,173,0.0057168468616797,15.2598649910166,173
169,255439926,COMMISSION_AJOUT,2022-04-15 09:46:52.0,14336,0.0114336937233595,236.387538066599,14336
170,255439925,COMMISSION_AJOUT,2022-04-15 09:46:52.0,215,0.0,11.8272988187976,215
171,255439924,COMMISSION_AJOUT,2022-04-15 09:46:52.0,14824,0.0609796998579173,8.53538260493036,14824
172,255439923,COMMISSION_AJOUT,2022-04-15 09:46:52.0,1700,0.0304898499289586,53.9380690168212,1700
173,255439922,action_eneo_paiement,2022-04-15 09:46:50.0,310,0.22867387446719,16498.6371037084,310
174,255439921,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:50.0,24232,0.0,63.2189811511774,24232
175,255439920,action_vente_mtn_momo_depot,2022-04-15 09:46:50.0,24232,15.2449249644793,63.2189811511774,24232
176,255439919,COMMISSION_AJOUT,2022-04-15 09:46:50.0,310,0.0,16498.6371037084,310
177,255439918,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:49.0,14214,0.0,146.250655531776,14214
178,255439917,action_transfert,2022-04-15 09:46:46.0,11950,0.762246248223966,294.288031514315,11950
179,255439916,COMMISSION_AJOUT,2022-04-15 09:46:46.0,334,0.0,6223.28479349212,334
180,255439915,COMMISSION_AJOUT,2022-04-15 09:46:46.0,245,0.0057168468616797,42.8742920758861,245
181,255439914,validation_action_vente_orange_money_depot,2022-04-15 09:46:46.0,25114,0.0,1161.73557024557,25114
